Problem,Category,Confidence Score
Student purchased new phone before repair could be completed.,Missing Parts,0.09180305153131485
"Parts too expensive, referred to professional.",Other Issue,0.0866035595536232
cracked screen.,Display/Screen Issues,0.25169339776039124
cracked screen.,Display/Screen Issues,0.25169339776039124
dead battery.,Power Failure,0.16056108474731445
cracked LCD.,Display/Screen Issues,0.3450172245502472
cracked LCD.,Display/Screen Issues,0.3450172245502472
cracked LCD.,Display/Screen Issues,0.3450172245502472
cracked LCD.,Display/Screen Issues,0.3450172245502472
dead battery.,Power Failure,0.16056108474731445
cracked LCD.,Display/Screen Issues,0.3450172245502472
cracked LCD.,Display/Screen Issues,0.3450172245502472
Repair too challenging due to waterproof seal (didn't have adhesive remover to open phone). Referred to Apple.,Sealing/Adhesion Problems,0.4277537167072296
Repair too challenging due to waterproof seal (didn't have adhesive remover to open phone). Referred to Apple.,Sealing/Adhesion Problems,0.4277537167072296
Replaced cracked LCD.,Display/Screen Issues,0.3773626983165741
Replaced cracked LCD.,Display/Screen Issues,0.3773626983165741
Replaced cracked LCD.,Display/Screen Issues,0.3773626983165741
Replaced cracked LCD.,Display/Screen Issues,0.3773626983165741
Replaced cracked LCD & home button.,Display/Screen Issues,0.36424633860588074
Replaced cracked LCD.,Display/Screen Issues,0.3773626983165741
Replaced cracked LCD.,Display/Screen Issues,0.3773626983165741
Replaced cracked LCD.,Display/Screen Issues,0.3773626983165741
Replaced cracked LCD.,Display/Screen Issues,0.3773626983165741
Replaced cracked LCD.,Display/Screen Issues,0.3773626983165741
"Water damage throughout, repair not possible.",Liquid/Water Damage,0.3558054268360138
Replaced cracked LCD.,Display/Screen Issues,0.3773626983165741
"Referred to Apple store, screen too difficult to open without adhesive remover or heat gun.",Display/Screen Issues,0.2630315124988556
Replaced cracked LCD.,Display/Screen Issues,0.3773626983165741
"part not in stock, unable to repair. Sent student to Apple.",Missing Parts,0.4685615003108978
Replaced cracked LCD.,Display/Screen Issues,0.3773626983165741
replaced cracked LCD.,Display/Screen Issues,0.36104944348335266
replaced cracked LCD.,Display/Screen Issues,0.36104944348335266
replaced cracked LCD.,Display/Screen Issues,0.36104944348335266
replaced cracked LCD.,Display/Screen Issues,0.36104944348335266
replaced cracked LCD.,Display/Screen Issues,0.36104944348335266
replaced cracked LCD.,Display/Screen Issues,0.36104944348335266
replaced cracked LCD and microphone.,Display/Screen Issues,0.30206024646759033
replaced cracked LCD.,Display/Screen Issues,0.36104944348335266
Part too expensive & device under warranty. referred to Apple.,Missing Parts,0.12799066305160522
"intermittent volume issues, referred to apple. No identifiable hardware issue.",Unknown/Unspecified Problem,0.30580875277519226
replaced cracked LCD.,Display/Screen Issues,0.36104944348335266
cracked LCD replaced.,Display/Screen Issues,0.37044015526771545
replaced LCD.,Display/Screen Issues,0.20130136609077454
replaced battery.,Battery/Charging Issues,0.10241410881280899
"cracked LCD replaced, home button replaced, camera replaced.",Display/Screen Issues,0.23867295682430267
cracked LCD replaced.,Display/Screen Issues,0.37044015526771545
cracked LCD replaced.,Display/Screen Issues,0.37044015526771545
"broken screen, but part was't available.",Display/Screen Issues,0.3130027651786804
cracked LCD replaced.,Display/Screen Issues,0.37044015526771545
cracked LCD replaced.,Display/Screen Issues,0.37044015526771545
cracked LCD replaced.,Display/Screen Issues,0.37044015526771545
cracked LCD replaced.,Display/Screen Issues,0.37044015526771545
cracked LCD replaced.,Display/Screen Issues,0.37044015526771545
software issue resolved with reset.,Software/Firmware Issues,0.09540414065122604
replaced cracked screen and fixed boot loop.,Display/Screen Issues,0.22943605482578278
cracked LCD replaced.,Display/Screen Issues,0.37044015526771545
cracked LCD replaced.,Display/Screen Issues,0.37044015526771545
Does not switch on.,Button/Switch/Control Issues,0.13374321162700653
not working; reset.,Unknown/Unspecified Problem,0.11334041506052017
Overloaded.,Overheating,0.14113223552703857
"Email lost - found, needed functionality help.",Unknown/Unspecified Problem,0.12620851397514343
email links don't open.,Connectivity Problems,0.1382485032081604
Does not switch on. Battery dead.,Power Failure,0.13218572735786438
"Had one of those daft curved-glass screens, smashed of course. The user did not bring any replacement parts, so was referred to a professional service.",Display/Screen Issues,0.2372916340827942
Could not identify a bad resistor. Then we cleaned it with isoprobanyl and it worked again.,Unknown/Unspecified Problem,0.1749357283115387
Screen issue. Needs new screen.,Display/Screen Issues,0.5612857341766357
Phone wont read sim card.,Connectivity Problems,0.12920735776424408
"No light, photo issue.",Unknown/Unspecified Problem,0.1627461314201355
Brought a spare battery - but the problem wasn't the battery. Professional help needed.,Other Issue,0.1657479852437973
"Not charging - the charging port was dirty, a clean fixed the problem.",Battery/Charging Issues,0.220380038022995
Needs new lightning USB port - sent to store.,Missing Parts,0.20192855596542358
Screen replacement.,Display/Screen Issues,0.2066292017698288
Advice needed.,Unknown/Unspecified Problem,0.08291564136743546
Change battery.,Battery/Charging Issues,0.15018555521965027
Broken screen.,Display/Screen Issues,0.4401605725288391
Bent phone.,Physical/Structural Damage,0.2949032783508301
Aux to charger is broken.,Missing Parts,0.14819173514842987
Sound button broken.,Audio/Sound Problems,0.2892761528491974
Fault by SD card.,Missing Parts,0.14853116869926453
Half of screen not visible.,Missing Parts,0.301358163356781
Broken screen.,Display/Screen Issues,0.4401605725288391
does not power on - battery.,Battery/Charging Issues,0.3042369484901428
Not turning on.,Motor/Drive Issues,0.09102007001638412
Won't download.,Unsafe to Use,0.14535456895828247
Screen not working. It looks like the replacement screen Philip fitted previously was a dud and reinstalling it didn't help. Owner is considering whether to splash out on another replacement screen.,Display/Screen Issues,0.4605677127838135
Screen cracked. surge and advice (new samsung screen can be replaced easily).,Display/Screen Issues,0.2663295865058899
Bring to future event to be dissembled.,Incorrect Assembly,0.2435811161994934
Power button not working. Temporary fix.,Power Failure,0.2546434998512268
Android phone. Needs replacement touchscreen.,Missing Parts,0.3195904791355133
"""not ringing - fixed, the phone was set to vibrate only""",Audio/Sound Problems,0.21778689324855804
Broken screen. Unfixable.,Display/Screen Issues,0.33339959383010864
No charge. Cleaned points.,Lubrication/Maintenance Needed,0.052957262843847275
Charging takes ages.,Battery/Charging Issues,0.2611066997051239
Problem: software issue.,Software/Firmware Issues,0.19012026488780975
"Problem: Won't charge. Diagnosis: It was charging 20 mA, which looked like it was fully charged and trickle charging. It wasn’t recognised by a laptop (nothing appeared on the USB) so it was not a case of it being switched on with a dead screen. We tried all the Android resetting key combinations we could find with no effect. Accessing the battery requires taking out the (broken) screen and a mid plate. The phone is under warranty but Samsung refused to repair it under warranty as the screen is broken on the sides and would shatter when opening the phone. Owner was going to check with Lovephone.",Battery/Charging Issues,0.2598422169685364
Yellow tint on screen. Advice given.,Display/Screen Issues,0.3670573830604553
"Software issue causing updates from being installed. Couldn't find permanent fix, recommended updating OS to Lineage.",Software/Firmware Issues,0.4161665737628937
broken screen.,Display/Screen Issues,0.40433502197265625
Mobile cable fault - explained where to get a new one.,Connectivity Problems,0.24494290351867676
Needed a battery replacement. No heatgun at this event.,Missing Parts,0.2877456247806549
Full memory.,Dispensing/Filling Issues,0.05763602256774902
Smashed screen.,Display/Screen Issues,0.33403798937797546
Nothing showing on screen (dropped),Missing Parts,0.1913449913263321
"Screen smashed, not touch sensetive.",Display/Screen Issues,0.178273007273674
Power connector broken.,Connectivity Problems,0.22346025705337524
Won't turn on.,Button/Switch/Control Issues,0.08569002896547318
cracked screen.,Display/Screen Issues,0.25169339776039124
cracked screen.,Display/Screen Issues,0.25169339776039124
Button broken. Advice given.,Missing Parts,0.12839077413082123
accès au téléphone.,Remote Control or Signal Transmission Issue,0.10107088088989258
Ne charge pas.,Battery/Charging Issues,0.11458757519721985
Android.,Software/Firmware Issues,0.05090849846601486
Écran briser.,Excessive Noise/Vibration,0.0887441411614418
Stockage Plein.,Leaking,0.08546419441699982
Stockage plein.,Leaking,0.10981535166501999
Écran tactile ne répond pas bien.,Display/Screen Issues,0.0706770271062851
Bri écran qui affecterait l'antenne.,Excessive Noise/Vibration,0.13027940690517426
Écran brisé.,Excessive Noise/Vibration,0.20262643694877625
Caméra flou.,Loose Connections,0.08051478117704391
Écran brisé ne tourne plus.,Missing Parts,0.10764583200216293
Fil brisé.,Excessive Noise/Vibration,0.0975348949432373
Port écouteur.,Incorrect Assembly,0.05972246080636978
écran cassé.,Excessive Noise/Vibration,0.104058638215065
Écran décollé.,Missing Parts,0.13485202193260193
usb connector defective.,Connectivity Problems,0.2741914987564087
sea water damage.,Liquid/Water Damage,0.33762240409851074
display broken + spare part incomplete.,Missing Parts,0.5895603895187378
swollen battery.,Loose Connections,0.10956396907567978
needs new screen (waiting for spare part),Display/Screen Issues,0.5107628107070923
battery.,Battery/Charging Issues,0.09800083190202713
screen smashed -needs to screen and battery.,Display/Screen Issues,0.3298764228820801
Not switch on.,Missing Parts,0.07451998442411423
SD card not working. Card found to be faulty. Phone OK.,Component Failure (Electronic),0.09300030767917633
screen replaced but now not working. Also repairer did not replace any screws! Might be repairable but no easy fault found upon inspection.,Display/Screen Issues,0.2462194263935089
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen/battery.,Display/Screen Issues,0.26711130142211914
Broken screen.,Display/Screen Issues,0.4401605725288391
"Charges, but does't start.",Battery/Charging Issues,0.1961013376712799
Doesn't charge.,Battery/Charging Issues,0.2706758677959442
Doesn't recognise SD card.,Missing Parts,0.11704593151807785
Volume button.,Button/Switch/Control Issues,0.07084838300943375
too slow.,Speed Control Problems,0.10036840289831161
replaced LCD.,Display/Screen Issues,0.20130136609077454
replaced LCD.,Display/Screen Issues,0.20130136609077454
replaced LCD.,Display/Screen Issues,0.20130136609077454
replaced LCD.,Display/Screen Issues,0.20130136609077454
replaced LCD.,Display/Screen Issues,0.20130136609077454
replaced LCD & home button.,Display/Screen Issues,0.21741250157356262
replaced LCD & home button.,Display/Screen Issues,0.21741250157356262
replaced LCD & microphones.,Display/Screen Issues,0.15285585820674896
replaced LCD & microphones.,Display/Screen Issues,0.15285585820674896
replaced LCD & microphones.,Display/Screen Issues,0.15285585820674896
phone with loose connection.,Loose Connections,0.2883109152317047
not turning on.,Motor/Drive Issues,0.09002529829740524
needs new battery.,Missing Parts,0.2316211760044098
"screen, could also be logicboard.",Display/Screen Issues,0.0659407451748848
Stuck in boot mode.,Software/Firmware Issues,0.13913239538669586
Second hand mobile. Audio Jack not working.,Audio/Sound Problems,0.1714225560426712
Needs help removing apps.,Missing Parts,0.09294923394918442
Needs screws after DIY screen replacement went slightly wrong.,Missing Parts,0.19714468717575073
Cracked screen.,Display/Screen Issues,0.2840946912765503
Finito in acqua.,Wear and Tear/End of Life,0.3999130427837372
Display rotto.,Rust/Corrosion,0.2244112640619278
Needed soldering.,Missing Parts,0.09349066764116287
Broken home button. Fixed in software.,Button/Switch/Control Issues,0.17329509556293488
Both cameras won't work after fall; guests suggests replacing hardware - no physical damage found. Suggest factory reset.,Unknown/Unspecified Problem,0.09975429624319077
